/* DATA DESCRIPTION:
Citation:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (2020): Dissolved methane and hydrochemical parameters in ice cores from April 2017 of a bay, thermokarst lagoon, and thermokarst lake, Bykovsky Peninsula, Lena Delta area. PANGAEA, https://doi.org/10.1594/PANGAEA.913642
Abstract:	Data were analyzed to study the role of an winter ice cover for methane cycles of three different stages in the lake-lagoon-shelf transition in a region of rapidly thawing permafrost in northeast Siberia. Dissolved methane concentrations and stable carbon isotopic signature of methane as well as hydrochemical parameters, as stable water isotope composition, electrical conductivity, dissolved organic carbon and temperature were analyzed in ice cores. The ice cores were taken at Tiksi Bay (core 27-30), Polar Fox Lagoon (core 31 and 32), and Goltsovoye Lake (core 20-24) in April 2017.
Keyword(s):	carbon fluxes; lake ice; methane pathways; Permafrost; Sea ice; Stable isotopes
Supplement to:	Spangenberg, Ines; Overduin, Pier Paul; Damm, Ellen; Bussmann, Ingeborg; Meyer, Hanno; Liebner, Susanne; Angelopoulos, Michael; Biskaborn, Boris K; Grigoriev, Mikhail N; Grosse, Guido (in review): Methane Pathways in Winter Ice of Thermokarst Lakes, Lagoons and Coastal Waters in North Siberia. The Cryosphere Discussions, https://doi.org/10.5194/tc-2019-304
Project(s):	Permafrost Research (Periglacial Dynamics) @ AWI (AWI_PerDyn) (URI: http://www.awi.de/en/science/geosciences/periglacial-research.html)
	Rapid Permafrost Thaw in a Warming Arctic and Impacts on the Soil Organic Carbon Pool (PETA-CARB) (URI: https://www.awi.de/en/science/junior-groups/peta-carb.html)
Coverage:	MEDIAN LATITUDE: 71.737225 * MEDIAN LONGITUDE: 129.325208 * SOUTH-BOUND LATITUDE: 71.717412 * WEST-BOUND LONGITUDE: 129.299160 * NORTH-BOUND LATITUDE: 71.745440 * EAST-BOUND LONGITUDE: 129.349096
	DATE/TIME START: 2017-04-07T00:00:00 * DATE/TIME END: 2017-04-11T00:00:00
	MINIMUM ELEVATION: 0.0 m * MAXIMUM ELEVATION: 5.0 m
Event(s):	BYK17_ICE20 (BK17-LK-2) * LATITUDE: 71.745300 * LONGITUDE: 129.302200 * DATE/TIME: 2017-04-07T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.9 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE21 (BK17-LK-1) * LATITUDE: 71.745440 * LONGITUDE: 129.299160 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.1 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE22 (BK17-LK-4) * LATITUDE: 71.745300 * LONGITUDE: 129.306500 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.33 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE23 (BK17-LK-5) * LATITUDE: 71.745300 * LONGITUDE: 129.310600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.68 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE24 (BK17-LK-3) * LATITUDE: 71.745300 * LONGITUDE: 129.304600 * DATE/TIME: 2017-04-08T00:00:00 * ELEVATION: 5.0 m * Recovery: 1.97 m * LOCATION: Goltsovoye Lake, Siberia, Russia * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE27 (BK17-BY-4) * LATITUDE: 71.717412 * LONGITUDE: 129.349096 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.49 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.3401)
	BYK17_ICE28 (BK17-BY-3) * LATITUDE: 71.721819 * LONGITUDE: 129.347068 * DATE/TIME: 2017-04-10T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.50 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE29 (BK17-BY-2) * LATITUDE: 71.726111 * LONGITUDE: 129.345277 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.31 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE30 (BK17-BY-1) * LATITUDE: 71.730528 * LONGITUDE: 129.343183 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.44 m * LOCATION: Tiksi Bay * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: The expedition report contains wrong Longitude (129.33391)
	BYK17_ICE31 (BK17-LG-2) * LATITUDE: 71.743130 * LONGITUDE: 129.333910 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.90 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
	BYK17_ICE32 (BK17-LG-1) * LATITUDE: 71.743840 * LONGITUDE: 129.335690 * DATE/TIME: 2017-04-11T00:00:00 * ELEVATION: 0.0 m * Recovery: 1.10 m * LOCATION: Polar Fox Lagoon * CAMPAIGN: Lena2017 (RU-Land_2017_Lena) (URI: https://doi.org/10.2312/BzPM_0725_2018) * BASIS: AWI Arctic Land Expedition * METHOD/DEVICE: Ice drill (ICEDRILL)
Parameter(s):	Event label (Event) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Optional event label (Event 2) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sample code/label (Sample label) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DATE/TIME (Date/Time) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Latitude of event (Latitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Longitude of event (Longitude) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	ELEVATION [m a.s.l.] (Elevation) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Core (Core) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Recovery [m] (Recovery) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, top/min [m] (Depth top) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Depth, bottom/max [m] (Depth bot) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Snow thickness [m] (Snow thick) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Salinity (Sal) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de) * COMMENT: PSU
	Conductivity [mS/cm] (Cond) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	pH (pH) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Temperature, water [°C] (Temp) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Carbon, organic, dissolved [mg/l] (DOC) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Methane [nmol/l] (CH4) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ13C [‰ PDB] (δ13C) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ18O [‰] (δ18O) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	δ Deuterium [‰ SMOW] (δD) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Deuterium excess [‰] (d xs) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Fluoride [mg/l] (F-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Chloride [mg/l] (Cl-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sulfate [mg/l] ([SO4]2-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Bromide [mg/l] (Br-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Nitrate [mg/l] ([NO3]-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphate [mg/l] ([PO4]3-) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Aluminium [µg/l] (Al) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Barium [µg/l] (Ba) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Calcium [mg/l] (Ca2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Iron [µg/l] (Fe) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Potassium [mg/l] (K+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Magnesium [mg/l] (Mg2+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Manganese [µg/l] (Mn) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Sodium [mg/l] (Na+) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Phosphorus [mg/l] (P) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Silicon [mg/l] (Si) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
	Strontium [µg/l] (Sr) * PI: Spangenberg, Ines (ines.spangenberg@gmx.de)
Change history:	2020-11-20T08:41:57 - Longitude for cores 27 and 30 (wronly reported in expedition report) corrected
	2020-11-20T08:44:11 - Sample labels adjusted to match the related manuscript
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	4438 data points
*/
Event	Event 2	Sample label	Date/Time	Latitude	Longitude	Elevation [m a.s.l.]	Core	Recovery [m]	Depth ice/snow [m]	Depth top [m]	Depth bot [m]	Snow thick [m]	Sal	Cond [mS/cm]	pH	Temp [°C]	DOC [mg/l]	CH4 [nmol/l]	δ13C [‰ PDB]	δ18O [‰]	δD [‰ SMOW]	d xs [‰]	F- [mg/l]	Cl- [mg/l]	[SO4]2- [mg/l]	Br- [mg/l]	[NO3]- [mg/l]	[PO4]3- [mg/l]	Al [µg/l]	Ba [µg/l]	Ca2+ [mg/l]	Fe [µg/l]	K+ [mg/l]	Mg2+ [mg/l]	Mn [µg/l]	Na+ [mg/l]	P [mg/l]	Si [mg/l]	Sr [µg/l]
BYK17_ICE22	BK17-LK-4	LK-4_118-127	2017-04-08	71.7453	129.3065	5	22	1.33	1.225	1.18	1.27	0.15	0.04		5.4	-1.4		7.44	-44.426	-16.746	-132.997	0.972																	
BYK17_ICE22	BK17-LK-4	LK-4_127-137	2017-04-08	71.7453	129.3065	5	22	1.33	1.320	1.27	1.37	0.15	0.01	0.0230	5.7	-1.6	0.61	4.28	-44.109				<0.05	3.70	0.84	<0.05	0.33	<0.1	<20	<20	0.40	<20	<0.20	0.39	<20	2.41	<0.10	<0.10	<20
BYK17_ICE22	BK17-LK-4	LK-4_137-147	2017-04-08	71.7453	129.3065	5	22	1.33	1.420	1.37	1.47	0.15	0.07	0.1465	6.0		1.50	4.15	-44.355				<0.05	24.11	2.94	0.11	0.34	<0.1	<20	<20	2.39	<20	0.96	2.71	<20	17.28	<0.10	<0.10	21
BYK17_ICE22	BK17-LK-4	LK-4_140-153	2017-04-08	71.7453	129.3065	5	22	1.33	1.465	1.40	1.53	0.15								-16.903	-133.580	1.640																	
BYK17_ICE23	BK17-LK-5	LK-5_000-010	2017-04-08	71.7453	129.3106	5	23	1.68	0.050	0.00	0.10	0.92								-28.442	-214.467	13.068																	
BYK17_ICE23	BK17-LK-5	LK-5_010-020	2017-04-08	71.7453	129.3106	5	23	1.68	0.150	0.10	0.20	0.92	0.05	0.1061	7.6	-2.9	1.93	6.23	-44.031	-27.364	-206.242	12.670	0.06	15.39	1.00	0.07	0.31	<0.1	<20	<20	8.04	<20	0.56	2.48	<20	7.36	<0.10	<0.10	45
BYK17_ICE23	BK17-LK-5	LK-5_020-030	2017-04-08	71.7453	129.3106	5	23	1.68	0.250	0.20	0.30	0.92	0.04	0.0861	7.3	-2.8	1.60	14.79	-19.694	-24.012	-182.993	9.099	<0.05	12.52	0.87	0.06	0.29	<0.1	<20	<20	6.36	<20	0.45	2.01	<20	5.93	<0.10	<0.10	36
BYK17_ICE23	BK17-LK-5	LK-5_030-040	2017-04-08	71.7453	129.3106	5	23	1.68	0.350	0.30	0.40	0.92	0.05	0.0977	7.2	-2.7	1.69	108.42	-12.307	-25.970	-200.087	7.671	0.05	14.90	0.94	0.07	0.30	<0.1	<20	<20	7.22	<20	0.56	2.21	<20	7.30	<0.10	<0.10	44
BYK17_ICE23	BK17-LK-5	LK-5_040-050	2017-04-08	71.7453	129.3106	5	23	1.68	0.450	0.40	0.50	0.92	0.06	0.1321	7.7	-2.6	1.97	85.67	-17.150	-27.169	-208.152	9.199	0.06	20.90	1.13	0.09	0.34	<0.1	<20	<20	8.92	<20	0.90	3.06	<20	10.20	<0.10	<0.10	51
BYK17_ICE23	BK17-LK-5	LK-5_050-060	2017-04-08	71.7453	129.3106	5	23	1.68	0.550	0.50	0.60	0.92	0.05	0.0991	8.5	-2.6	1.63	34.46	-34.593	-28.076	-213.959	10.646	0.05	15.81	0.93	0.07	0.27	<0.1	<20	<20	5.95	<20	0.62	2.41	<20	7.71	<0.10	<0.10	37
BYK17_ICE23	BK17-LK-5	LK-5_060-070	2017-04-08	71.7453	129.3106	5	23	1.68	0.650	0.60	0.70	0.92	0.07	0.1496	8.3	-2.5	2.41	8.95	-37.530	-24.150	-183.245	9.952	0.06	24.40	1.37	0.10	0.32	<0.1	<20	<20	8.75	<20	0.96	3.94	<20	12.00	<0.10	<0.10	56
BYK17_ICE23	BK17-LK-5	LK-5_070-080	2017-04-08	71.7453	129.3106	5	23	1.68	0.750	0.70	0.80	0.92								-21.847	-166.376	8.403																	
BYK17_ICE23	BK17-LK-5	LK-5_080-090	2017-04-08	71.7453	129.3106	5	23	1.68	0.850	0.80	0.90	0.92	0.07	0.1405	8.1	-2.3	2.24	6.10	-44.747	-22.303	-165.984	12.441	0.05	22.80	1.44	0.09	0.32	<0.1	<20	<20	8.92	<20	0.86	3.41	<20	11.40	<0.10	<0.10	55
BYK17_ICE23	BK17-LK-5	LK-5_090-100	2017-04-08	71.7453	129.3106	5	23	1.68	0.950	0.90	1.00	0.92	0.07	0.1490	7.8	-2.0	2.92	214.14	-31.937	-19.596	-148.974	7.791	<0.05	27.11	1.88	0.10	0.27	<0.1	78	<20	7.29	<20	1.05	4.16	<20	13.20	<0.10	<0.10	52
BYK17_ICE23	BK17-LK-5	LK-5_100-110	2017-04-08	71.7453	129.3106	5	23	1.68	1.050	1.00	1.10	0.92	0.05	0.1020	7.5	-2.1	1.47	1193.51	-50.918	-18.947	-143.527	8.052	0.05	15.89	1.00	0.07	0.20	<0.1	<20	<20	7.04	<20	0.56	2.29	<20	7.80	<0.10	<0.10	43
BYK17_ICE23	BK17-LK-5	LK-5_110-120	2017-04-08	71.7453	129.3106	5	23	1.68	1.150	1.10	1.20	0.92	0.04	0.0864	7.3	-1.8	1.36	612.35	-61.684	-18.294	-142.296	4.056	<0.05	11.02	0.84	0.05	0.23	<0.1	<20	<20	7.73	<20	0.38	1.53	<20	5.06	<0.10	<0.10	39
BYK17_ICE23	BK17-LK-5	LK-5_120-130	2017-04-08	71.7453	129.3106	5	23	1.68	1.250	1.20	1.30	0.92	0.00	0.0077	6.6	-2.1	0.41		-55.662	-16.434	-129.316	2.160	<0.05	1.78	0.30	<0.05	0.19	<0.1	<20	<20	0.38	<20	<0.20	<0.10	<20	0.55	<0.10	<0.10	<20
BYK17_ICE23	BK17-LK-5	LK-5_130-140	2017-04-08	71.7453	129.3106	5	23	1.68	1.350	1.30	1.40	0.92	0.00	0.0094	5.7	-2.9	0.48		-46.908	-16.567	-132.155	0.379	<0.05	1.85	0.30	<0.05	0.18	<0.1	<20	<20	0.56	<20	<0.20	0.11	<20	0.56	<0.10	<0.10	<20
BYK17_ICE23	BK17-LK-5	LK-5_140-150	2017-04-08	71.7453	129.3106	5	23	1.68	1.450	1.40	1.50	0.92								-16.549	-131.499	0.889																	
BYK17_ICE23	BK17-LK-5	LK-5_150-160	2017-04-08	71.7453	129.3106	5	23	1.68	1.550	1.50	1.60	0.92								-16.381	-130.412	0.633																	
BYK17_ICE23	BK17-LK-5	LK-5_160-170	2017-04-08	71.7453	129.3106	5	23	1.68	1.650	1.60	1.70	0.92								-16.563	-131.650	0.857																	
BYK17_ICE24	BK17-LK-3	LK-3_000-10	2017-04-08	71.7453	129.3046	5	24	1.97	0.050	0.00	0.10	0.01								-16.312	-129.933	0.565																	
BYK17_ICE24	BK17-LK-3	LK-3_010-020	2017-04-08	71.7453	129.3046	5	24	1.97	0.150	0.10	0.20	0.01	0.00	0.0031	6.4	-7.3	0.43	97.58	-152.844	-16.361	-130.034	0.854	<0.05	0.66	0.30	<0.05	0.18	<0.1	<20	<20	0.11	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_020-030	2017-04-08	71.7453	129.3046	5	24	1.97	0.250	0.20	0.30	0.01	0.00	0.0044	6.0	-6.8	0.49	28.52	-76.460	-16.627	-129.947	3.067	<0.05	0.67	0.30	<0.05	0.17	<0.1	<20	<20	0.12	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_030-040	2017-04-08	71.7453	129.3046	5	24	1.97	0.350	0.30	0.40	0.01	0.00	0.0028	6.4	-6.0	0.50	403.97	-75.328	-16.380	-130.786	0.254	<0.05	0.56	0.30	<0.05	0.21	<0.1	<20	<20	0.12	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_040-050	2017-04-08	71.7453	129.3046	5	24	1.97	0.450	0.40	0.50	0.01	0.00	0.0029	6.6	-4.6	0.54	2171.45	-77.287	-16.486	-130.877	1.008	<0.05	0.56	0.30	<0.05	0.17	<0.1	<20	<20	0.13	22	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_050-060	2017-04-08	71.7453	129.3046	5	24	1.97	0.550	0.50	0.60	0.01	0.00	0.0032	7.2	-3.7	0.79	85.27	-56.259	-16.572	-131.952	0.624	<0.05	0.64	0.30	<0.05	0.18	<0.1	<20	<20	0.14	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_060-070	2017-04-08	71.7453	129.3046	5	24	1.97	0.650	0.60	0.70	0.01	0.00	0.0035	5.8	-1.9	0.54	4.65	-46.860	-16.663	-132.054	1.247	<0.05	0.63	0.30	<0.05	0.19	<0.1	<20	<20	0.16	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_070-080	2017-04-08	71.7453	129.3046	5	24	1.97	0.750	0.70	0.80	0.01	0.00	0.0049	6.1	-1.7	0.58	668.51	-66.193	-16.480	-132.100	-0.261	<0.05	0.52	0.30	<0.05	0.18	<0.1	<20	<20	<0.10	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_080-090	2017-04-08	71.7453	129.3046	5	24	1.97	0.850	0.80	0.90	0.01	0.00	0.0036	7.3	-1.2	0.48	483.72	-76.691	-16.556	-133.201	-0.751	<0.05	0.67	0.30	<0.05	0.13	<0.1	<20	<20	0.11	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_087-097	2017-04-08	71.7453	129.3046	5	24	1.97	0.920	0.87	0.97	0.01								-16.673	-132.386	0.996			0.30														
BYK17_ICE24	BK17-LK-3	LK-3_100-110	2017-04-08	71.7453	129.3046	5	24	1.97	1.050	1.00	1.10	0.01	0.00	0.0045	6.2	-0.2	0.59	1550.67	-75.617	-16.634	-133.266	-0.198	<0.05	0.80	0.30	<0.05	0.19	<0.1	<20	<20	0.13	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_110-120	2017-04-08	71.7453	129.3046	5	24	1.97	1.150	1.10	1.20	0.01	0.00	0.0032	6.1	0.2	0.52	14816.64	-91.606	-16.689	-131.980	1.531	<0.05	0.62	0.30	<0.05	0.17	<0.1	<20	<20	<0.10	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_120-130	2017-04-08	71.7453	129.3046	5	24	1.97	1.250	1.20	1.30	0.01	0.00	0.0039	6.0	-0.1	0.43	227.71	-72.766	-16.703	-131.732	1.892	<0.05	0.77	0.30	<0.05	0.17	<0.1	<20	<20	0.14	<20	<0.20	<0.10	<20	<0.20	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_130-140	2017-04-08	71.7453	129.3046	5	24	1.97	1.350	1.30	1.40	0.01	0.00	0.0054	6.4	-0.1	0.81	6516.04	-76.097	-16.734	-133.018	0.853	<0.05	1.07	0.30	<0.05	0.20	<0.1	<20	<20	0.19	22	<0.20	<0.10	<20	0.34	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_140-150	2017-04-08	71.7453	129.3046	5	24	1.97	1.450	1.40	1.50	0.01	0.00	0.0083	7.4	0.2	0.84	1160.57	-76.069	-16.814	-133.646	0.869	<0.05	1.28	0.30	<0.05	0.18	<0.1	<20	<20	0.47	<20	<0.20	0.10	<20	0.48	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_150-160	2017-04-08	71.7453	129.3046	5	24	1.97	1.550	1.50	1.60	0.01	0.00	0.0110	6.7	0.1	0.89	1652.54	-79.190	-16.798	-133.024	1.358	<0.05	1.84	0.34	<0.05	0.17	<0.1	<20	<20	0.60	<20	<0.20	0.16	<20	0.79	<0.10	<0.10	<20
BYK17_ICE24	BK17-LK-3	LK-3_165-175	2017-04-08	71.7453	129.3046	5	24	1.97	1.700	1.65	1.75	0.01								-16.831	-133.208	1.437																	
BYK17_ICE24	BK17-LK-3	LK-3_175-185	2017-04-08	71.7453	129.3046	5	24	1.97	1.800	1.75	1.85	0.01								-16.880	-133.460	1.584																	
BYK17_ICE24	BK17-LK-3	LK-3_185-195	2017-04-08	71.7453	129.3046	5	24	1.97	1.900	1.85	1.95	0.01								-16.856	-133.574	1.277																	
BYK17_ICE27	BK17-BY-4	BY-4_000-010	2017-04-10	71.7174	129.3491	0	27	1.49	0.050	0.00	0.10	0.11								-15.290	-118.635	3.685																	
BYK17_ICE27	BK17-BY-4	BY-4_010-020	2017-04-10	71.7174	129.3491	0	27	1.49	0.150	0.10	0.20	0.11	0.53	1.0640	7.4	-7.3	1.56	5.16	-49.409	-14.928	-114.995	4.431																	
BYK17_ICE27	BK17-BY-4	BY-4_020-030	2017-04-10	71.7174	129.3491	0	27	1.49	0.250	0.20	0.30	0.11	0.64	1.2910	7.4	-6.4	1.70	5.87	-50.759	-14.854	-115.061	3.768	0.06	352.59	60.26	1.25	0.15	<0.1	<20	<20	11.10	<20	7.10	26.76	<20	191.00	<0.10	<0.10	162
BYK17_ICE27	BK17-BY-4	BY-4_030-040	2017-04-10	71.7174	129.3491	0	27	1.49	0.350	0.30	0.40	0.11	0.79	1.5740	7.1	-5.7	2.07	5.75	-50.406	-15.000	-115.459	4.537	0.07	428.52	74.42	1.55	0.16	<0.1	<20	<20	13.90	<20	8.53	34.26	<20	233.00	<0.10	<0.10	199
BYK17_ICE27	BK17-BY-4	BY-4_040-050	2017-04-10	71.7174	129.3491	0	27	1.49	0.450	0.40	0.50	0.11	0.87	1.7240	6.7	-5.0	2.28	5.10	-50.041	-14.686	-113.997	3.491	0.08	462.89	84.78	1.68	0.22	<0.1	<20	<20	19.50	<20	9.54	37.87	<20	255.00	<0.10	0.41	220
BYK17_ICE27	BK17-BY-4	BY-4_050-060	2017-04-10	71.7174	129.3491	0	27	1.49	0.550	0.50	0.60	0.11	0.81	1.6060	7.5	-4.6	2.05	6.01	-51.880	-14.869	-114.628	4.327	0.07	435.58	74.92	1.51	0.19	<0.1	<20	<20	13.90	<20	8.90	34.14	<20	236.00	<0.10	0.11	199
BYK17_ICE27	BK17-BY-4	BY-4_060-070	2017-04-10	71.7174	129.3491	0	27	1.49	0.650	0.60	0.70	0.11	0.78	1.5490	6.8	-4.4	2.17	6.11	-49.844	-15.244	-117.384	4.568	0.07	415.11	72.75	1.50	0.16	<0.1	<20	<20	13.60	<20	8.35	33.09	<20	228.00	<0.10	0.11	196
BYK17_ICE27	BK17-BY-4	BY-4_070-080	2017-04-10	71.7174	129.3491	0	27	1.49	0.750	0.70	0.80	0.11								-15.082	-115.995	4.657																	
BYK17_ICE27	BK17-BY-4	BY-4_080-090	2017-04-10	71.7174	129.3491	0	27	1.49	0.850	0.80	0.90	0.11	0.73	1.4600	6.8	-3.7	2.93	5.01	-36.867	-15.756	-120.691	5.355	0.07	388.54	68.45	1.40	0.18	<0.1	<20	<20	13.50	<20	8.09	31.19	<20	213.00	<0.10	0.10	189
BYK17_ICE27	BK17-BY-4	BY-4_090-100	2017-04-10	71.7174	129.3491	0	27	1.49	0.950	0.90	1.00	0.11	0.31	0.6450	6.8	-4.1	1.88	3.69	-37.709	-16.031	-122.839	5.409	<0.05	169.22	27.63	0.57	0.20	<0.1	<20	<20	6.20	<20	3.21	12.59	<20	89.60	<0.10	<0.10	83
BYK17_ICE27	BK17-BY-4	BY-4_100-110	2017-04-10	71.7174	129.3491	0	27	1.49	1.050	1.00	1.10	0.11	0.16	0.3400	6.4	-3.7	1.47	3.85	-43.177	-16.198	-124.345	5.241	<0.05	83.17	16.82	0.28	0.18	<0.1	<20	<20	3.94	<20	1.50	7.08	<20	44.10	<0.10	<0.10	49
